Activity Date,Trans Code,Quantity,Price,Amount,Ticker
2010-12-31,Split,166.4883,1899.22,38848.92,PFK.
2012-10-08,Withdrawal,162.9397,1328.49,-3548.7,ZIM
2019-11-29,Withdrawal,393.5143,374.52,27953.2,LNI
2025-11-08,Deposit,500.9506,1855.01,37737.26,JKMF
2010-08-24,Sell,432.9104,1744.42,3474.13,PHX
2022-04-09,Deposit,944.107,118.85,-49574.54,LZLU
2020-07-15,Split,911.7831,0.17,12031.67,XHXX
2016-07-11,Buy,619.0509,1554.55,-32579.36,OIP
2016-01-16,Deposit,903.398,1774.07,-45158.16,SJK
2024-12-09,Sell,588.4798,67.48,-2236.78,FPA.
2017-01-11,Split,0.0,73.7,-2798.56,XSBh
2013-03-12,Sell,641.2272,773.72,-15475.12,XNF.
2025-02-17,Withdrawal,696.2592,656.26,19495.68,GCOe
2017-12-19,Buy,921.9383,1700.34,24427.9,FKDT
2012-12-05,Buy,751.6573,1122.81,-49741.44,DLF
2022-05-29,Deposit,418.7263,1525.67,-37293.07,AVY.
2010-11-21,Dividend,0.0,1963.23,-8492.21,KVJ
2011-11-16,Sell,668.6779,1252.94,-40716.27,UHIU
2021-07-01,Split,886.7328,1151.49,48941.76,RQA.
2021-02-28,Split,454.8613,1332.37,38684.9,FWW
2011-11-17,Buy,261.4991,861.68,-9869.69,INV.
2014-12-31,Deposit,20.0046,1832.98,20708.3,LRL
2014-01-02,Split,855.7322,440.92,14336.03,TFA
2025-01-28,Sell,788.895,454.82,-46084.33,SII.
2011-08-02,Sell,135.6034,1320.68,-31074.57,ZKX
2012-05-31,Deposit,193.6182,1469.42,9029.89,EOCz
2022-11-11,Dividend,412.5965,1627.4,942.39,UYV.
2017-01-30,Withdrawal,425.2675,1689.01,12932.17,TOP.
2018-08-15,Deposit,9.6813,529.13,-18419.7,CHFY
2023-01-15,Sell,532.6897,901.69,22486.09,HJQf
2011-01-11,Split,0.0,385.6,8764.63,SGQ.
2017-07-19,Sell,148.8812,1414.29,-24812.44,NLEU
2024-07-24,Split,98.9123,724.55,13919.73,PQZ
2010-09-15,Withdrawal,360.9427,275.43,45871.06,BRZ.
2015-01-29,Split,420.3361,1124.42,19705.86,SWL.
2016-10-17,Deposit,696.6599,980.71,-46726.32,JKM.
2018-04-10,Split,738.7455,1557.7,20932.59,FOS.
2025-07-08,Deposit,223.6024,1463.21,49590.17,THE.
2015-11-14,Buy,989.7866,441.44,37549.2,OBX.
2014-03-09,Buy,133.0013,766.7,44548.07,NDR.
2020-04-16,Split,0.0,54.87,14878.86,LZQQ
2013-12-06,Dividend,279.0467,1882.27,37062.85,VITy
2021-01-30,Sell,779.6043,1238.28,-49149.66,QIRA
2016-11-23,Deposit,95.8824,1796.85,-11899.33,KKUR
2025-03-02,Dividend,304.1878,1807.67,-39965.45,XAOU
2020-05-01,Split,481.372,346.98,17476.37,BYN
2018-06-03,Buy,75.5991,650.09,47730.39,QUNo
2019-03-12,Deposit,992.1012,1640.56,-48839.96,ENLR
2020-04-14,Buy,918.2173,855.59,44073.57,LWW
2014-06-29,Buy,596.3162,338.51,11781.43,YOI.
2021-09-11,Dividend,528.1366,958.85,22900.56,BMA
2023-07-19,Dividend,5.2811,1105.52,-18420.34,ELR
2024-11-17,Withdrawal,0.0,1490.81,14351.26,IDV
2014-07-08,Sell,294.7101,1201.58,-19522.62,ZIFy
2023-08-27,Sell,872.3788,571.09,13276.18,QNEa
2019-06-06,Sell,738.1047,467.37,43248.12,PMD.
2014-03-25,Withdrawal,916.5582,1537.26,-45846.11,ITK
2022-07-10,Dividend,237.9174,1533.8,-23079.41,XXO.
2010-03-31,Split,340.3326,101.46,30985.65,BMGe
2012-01-27,Sell,0.0,1436.05,21600.08,PED
2017-02-08,Sell,328.0651,553.09,21115.58,AQR
2010-08-24,Sell,107.1406,1233.39,-23304.75,JZJh
2021-11-30,Split,714.8824,1272.96,-21882.76,PKFc
2015-04-28,Dividend,497.3192,149.99,45618.26,PIF
2017-12-06,Split,431.1915,1398.53,-45776.55,IWH
2010-03-08,Dividend,215.3362,597.8,-46802.16,RWL
2022-11-06,Split,368.1627,1932.48,8226.85,OPJ
2010-08-05,Sell,98.8458,708.63,32821.89,UAF
2012-06-25,Withdrawal,653.875,1776.96,-25284.07,DWS
2022-02-18,Withdrawal,0.0,1742.85,12273.05,IEP
2012-01-20,Withdrawal,485.7523,1859.02,-20488.03,YZI
2018-02-06,Sell,570.2194,22.38,-7451.89,GWG.
2013-04-19,Dividend,203.9986,1671.3,800.49,MUD
2018-06-03,Dividend,912.0506,1446.57,-49579.84,WRIF
2018-11-12,Buy,250.972,992.37,-25601.94,ZWB.
2016-05-30,Dividend,500.2769,814.99,47712.99,OYW.
2012-06-04,Withdrawal,570.1884,1221.39,25731.01,GFJ
2021-01-10,Sell,853.5631,309.2,-25149.36,NLN
2021-02-05,Split,363.9189,118.05,32909.95,IYT
2019-12-05,Buy,608.1401,1431.67,-43912.08,IPH.
2015-07-18,Sell,396.6979,226.95,-1179.56,JSD.
2012-11-29,Deposit,915.6665,366.92,23087.24,XZZZ
2014-01-19,Split,920.7713,390.54,8151.85,LLA
2024-05-01,Buy,922.7205,1461.11,37319.98,LJTN
2022-04-17,Deposit,156.7355,792.66,6950.0,ARC
2021-08-14,Buy,0.0,1270.38,-2413.54,KMMn
2015-07-23,Buy,808.8536,1483.56,-47184.43,TWT
2019-01-19,Buy,0.0,266.56,-30141.83,GTRK
2015-05-28,Split,550.503,365.09,34499.4,MOH.
2011-04-26,Split,750.8929,93.22,-10751.89,FAQ
2016-08-21,Deposit,492.5783,1302.51,-22779.68,GGL.
2017-01-24,Sell,617.638,1113.32,34221.64,UAA
2013-05-12,Buy,0.0,1746.08,-49914.3,MCTC
2015-05-19,Withdrawal,680.4118,759.32,44389.45,OUV.
2021-11-27,Split,0.0,229.74,16914.58,HIG.
2020-08-19,Withdrawal,844.6263,1732.94,-48031.65,BFI
2012-01-12,Buy,339.8928,1398.67,19879.98,VAD.
2019-08-19,Split,44.0849,181.62,-4134.63,UEE
2020-08-21,Buy,424.2882,1868.33,20851.22,CTXW
2020-12-09,Deposit,0.0,1557.72,-12047.85,ECR
2025-09-22,Dividend,890.5529,1652.46,-20496.65,ADKt
2023-12-24,Buy,374.7849,1040.49,-35213.6,VGZM
2014-10-19,Sell,0.0,269.83,-4769.07,YPY
2014-01-10,Buy,636.8803,807.54,-3312.8,ROVY
2016-01-25,Buy,780.3791,807.76,16158.86,ZEUE
2017-07-01,Dividend,0.0,1278.22,18403.56,FMZ
2013-12-25,Dividend,603.873,1168.54,48747.36,COA.
2025-08-25,Withdrawal,582.1342,157.5,-11116.79,UCO.
2019-03-08,Withdrawal,826.4578,1459.3,43683.7,LKS.
2021-06-12,Sell,95.4278,959.93,42544.79,OWXj
2010-08-22,Sell,465.7419,1564.09,-14455.6,EUI
2010-04-25,Dividend,686.5914,1305.89,18480.4,BVP.
2020-06-30,Buy,883.5572,1153.49,31728.59,BPR
2025-09-12,Dividend,607.3158,773.57,-17484.11,XYM
2024-02-04,Withdrawal,0.4767,1122.22,-39423.35,OBI.
2013-04-14,Deposit,143.7757,225.67,-47791.54,MUD
2012-05-21,Deposit,292.2839,1271.45,-2578.63,WEV
2017-12-28,Dividend,155.5178,596.46,-43907.28,ZBD
2020-03-05,Buy,336.9597,547.29,45141.32,EXP
2021-03-17,Sell,255.3186,1808.8,-35528.27,XAV
2022-01-10,Dividend,980.5671,73.65,6129.13,CUN
2023-06-16,Sell,338.4507,985.86,32551.45,HAF
2011-09-30,Deposit,21.2978,10.26,13288.38,YIB
2023-04-22,Sell,0.0,1274.04,-32138.97,HKBh
2025-01-09,Buy,137.1461,354.1,30728.54,TMD.
2018-12-22,Split,923.128,1198.53,-6507.82,ISN
2015-07-05,Sell,329.8479,500.09,13642.99,TXHu
2013-05-22,Dividend,867.2096,726.65,18078.46,WCT
2011-12-13,Buy,80.3679,863.16,-40838.66,OFU.
2023-06-19,Split,456.6492,1994.19,47924.31,JAB
2013-02-21,Dividend,579.0834,1268.68,-26005.38,IVG.
2022-10-10,Deposit,0.0,99.4,-34058.16,SAF.
2019-08-31,Sell,0.0,1660.49,38424.16,MPM
2012-02-13,Sell,0.0,1981.57,21071.33,OSW
2010-07-16,Split,0.0,1841.17,-42679.31,GOJ
2017-02-20,Dividend,0.0,1477.17,-14453.02,QIK.
2017-10-23,Dividend,812.5683,776.0,10228.56,WDFn
2010-09-19,Sell,0.0,979.34,30087.32,OUQp
2015-09-03,Dividend,569.7054,1035.0,-30113.85,HJY.
2022-04-30,Sell,385.6531,394.82,-5844.76,GNDy
2022-07-30,Buy,693.6326,482.69,32027.81,DELQ
2010-04-11,Buy,38.2508,275.35,37007.37,HID
2018-07-27,Dividend,217.0313,231.52,28068.06,VYPH
2024-01-15,Deposit,295.3236,433.89,-25138.33,ZQGR
2022-08-13,Buy,337.6011,1429.4,-20971.64,XMDq
2022-02-07,Deposit,969.9762,815.12,344.37,LGF.
2011-06-13,Buy,107.6501,1983.78,14338.11,EOR.
2017-12-01,Sell,876.9089,872.4,4287.47,LOW
2020-10-17,Sell,154.242,860.2,46686.07,KTJ.
2024-03-06,Sell,675.5384,1958.8,-28029.52,ABFk
2018-09-22,Split,468.595,1262.61,39558.11,CNYo
2014-05-28,Buy,132.5029,735.65,-13268.51,CBQA
2015-04-24,Dividend,910.0673,1895.23,-4688.77,TOJ
2022-11-28,Deposit,992.9195,560.53,-10535.83,EFC
2017-07-11,Withdrawal,0.0,1772.53,-36152.8,NMTE
2013-12-26,Dividend,935.0288,653.05,-43009.9,FWFi
2021-03-14,Sell,860.1905,1865.39,-28334.93,JXQ.
2022-08-27,Withdrawal,675.5545,109.11,15.37,PRK.
2021-07-22,Withdrawal,0.0,1581.54,-44332.02,PXUV
2015-01-31,Deposit,147.2905,1296.23,-48683.2,BCM.
2017-01-25,Dividend,281.3035,951.01,-46789.45,KFFr
2023-10-16,Split,953.1654,416.54,41695.45,BCOI
2010-03-25,Split,303.4165,43.52,47480.08,VZJ.
2013-11-22,Withdrawal,67.8002,121.55,-5643.23,YRTw
2020-07-29,Buy,712.3351,560.43,35794.45,PTM.
2015-07-01,Sell,727.6213,1948.11,34976.04,FHU.
2016-02-11,Sell,890.5975,1805.91,-26877.54,YRH
2020-01-24,Deposit,1.6484,256.66,-33294.84,OIVo
2019-03-13,Withdrawal,558.1723,783.78,644.36,JBH
2011-10-15,Dividend,249.8291,1121.23,-24247.19,HAAe
2010-11-28,Sell,400.9288,663.89,-28226.68,QLA.
2022-10-25,Buy,594.9508,880.67,-10531.72,JXVX
2021-05-10,Buy,423.5078,1801.6,12452.13,GHK.
2019-01-25,Withdrawal,330.65,1859.83,24904.41,AWM
2013-04-09,Sell,563.2856,145.02,43116.46,EHL
2012-03-02,Deposit,702.6666,1317.84,10896.05,JXXQ
2024-10-13,Sell,538.8766,1350.45,35655.92,KUO.
2025-06-20,Dividend,441.03,1882.95,38336.75,KTCa
2023-12-27,Dividend,820.8041,996.59,-20316.88,PSY
2024-09-30,Buy,422.1942,313.55,-11808.26,SUO
2017-03-14,Deposit,80.2083,1127.9,43634.0,SLU.
2011-06-09,Withdrawal,0.0,1409.02,-49029.49,WQML
2012-09-13,Split,275.5899,787.46,-43484.85,ZXZ
2020-08-18,Buy,908.6514,893.54,6580.19,DJWy
2014-03-07,Deposit,159.3683,1470.86,-15291.13,FXF.
2021-08-24,Dividend,524.1106,1143.21,-20796.66,PNMP
2021-08-29,Sell,687.1528,1631.27,-35183.15,XEN.
2021-05-28,Withdrawal,16.4845,799.74,-32356.78,ZTRB
2021-07-29,Deposit,125.7938,1210.53,-22497.9,EMH.
2010-11-02,Dividend,0.0,408.58,-41803.61,RCC
2017-07-27,Buy,53.5385,429.91,-41905.42,XRQ.
2019-05-08,Dividend,842.0458,1225.16,2920.85,IEV.
2011-09-28,Deposit,324.3204,130.91,-19504.89,JQD.
2022-04-07,Withdrawal,187.5732,1354.95,-49482.39,NOWi
2016-09-27,Split,0.0,792.69,-21771.19,EVNb
2011-05-30,Withdrawal,80.4264,1529.14,-5992.11,NXQ
2019-10-25,Deposit,0.0,667.7,45060.33,JFV.
2025-01-16,Split,518.1224,1614.77,-21561.35,BVO.
2014-11-21,Deposit,493.0163,1266.54,35973.59,QAVU
2022-05-06,Withdrawal,0.0,1521.4,-40084.71,DYK
2014-03-05,Sell,667.6288,1371.08,21690.99,RCT.
2015-01-03,Deposit,911.4065,535.28,-24112.07,TCJ.
2017-05-29,Dividend,873.8412,1255.48,-30931.02,OWG
2014-06-03,Withdrawal,598.8823,1682.17,34751.15,SYN
2010-10-01,Buy,400.3272,126.72,20733.01,RQM
2010-01-26,Dividend,78.1728,114.36,35848.41,GHM.
2016-11-10,Withdrawal,989.0998,1374.23,-34926.52,BZS
2022-02-04,Withdrawal,889.8672,203.02,23079.58,TZDZ
2022-03-03,Buy,774.9185,423.5,-37025.94,YMT
2014-11-25,Deposit,925.6738,371.76,16748.97,DDU
2010-12-31,Sell,226.7219,1588.34,-40225.78,MNCP
2015-06-25,Sell,656.4607,120.0,39309.9,QIY
2015-09-05,Split,0.0,1241.56,26975.24,IUX
2024-05-06,Buy,705.5481,920.86,32059.93,IMA.
2021-10-08,Withdrawal,230.0354,952.58,-7351.16,VMTE
2010-02-01,Split,340.1239,877.15,42401.77,NWXZ
2015-05-08,Split,346.2518,1155.25,39988.22,MSA.
2018-10-18,Withdrawal,798.0925,604.66,9881.64,QEE.
2013-02-25,Sell,867.2497,1309.62,30907.96,WBQx
2013-02-15,Withdrawal,6.5406,1039.22,-44474.79,NPE
2011-03-26,Split,566.5083,1820.69,22569.59,CCC.
2020-11-30,Sell,0.0,227.66,13567.7,JVFm
2012-02-04,Buy,0.0,1171.2,7670.6,OYAa
2023-12-08,Dividend,454.8994,427.98,-21896.78,FRZL
2018-10-28,Split,0.0,1798.65,-24810.77,FDM
2020-01-08,Split,0.0,1593.54,-12895.23,ULL
2025-09-21,Sell,984.9349,1719.22,-6692.02,UCXw
2011-05-18,Withdrawal,434.4176,1250.4,-27528.87,NJU
2013-01-26,Buy,381.7968,1741.09,16831.66,KGK.
2012-08-25,Sell,187.3854,1236.02,45279.22,MRY.
2010-05-09,Deposit,283.4512,27.26,29071.78,DKJ
2011-03-20,Dividend,523.3336,1866.36,-2529.01,NBL
2011-08-16,Buy,347.7023,348.27,-23402.61,TGW.
2021-03-23,Sell,816.0132,368.61,-19857.64,EPX
2025-08-25,Withdrawal,899.0231,1432.28,-37440.14,ZXHB
2017-02-02,Withdrawal,501.6017,123.11,47351.22,DGO.
2021-11-25,Dividend,331.2527,1210.35,40558.81,EMU.
2023-07-14,Split,981.9386,1641.73,-18754.53,COI
2018-09-22,Sell,63.367,915.64,27045.99,CJLI
2010-03-26,Split,558.4983,168.75,18094.45,EIVZ
2021-09-02,Deposit,0.0,1174.46,-11716.76,UMZU
2015-08-23,Deposit,251.6919,1547.7,11693.32,JQT
2015-12-31,Withdrawal,712.9587,1142.95,-45750.21,BJG.
2023-10-06,Dividend,719.874,1913.84,28921.9,XBSS
2020-01-06,Buy,0.0,648.77,-34664.03,WAHE
2017-11-24,Dividend,618.658,276.1,-28554.38,AQKd
2019-09-18,Withdrawal,551.9746,557.58,-21463.83,JFDt
2020-08-01,Dividend,455.7775,359.57,49032.34,YTX
2024-07-31,Withdrawal,549.452,1567.07,48955.69,DRE
2014-04-01,Deposit,761.9603,902.71,-28515.02,FAE
2022-06-01,Buy,0.0,1957.68,-31099.62,RSU.
2010-08-04,Withdrawal,658.4395,1816.09,42573.79,AMY
2018-12-12,Deposit,907.1427,1842.42,9418.8,ZJXn
2017-08-16,Withdrawal,631.0254,634.74,44295.79,ZPVy
2013-11-20,Buy,0.0,614.06,-25465.61,HGR
2022-03-04,Dividend,66.3627,1753.2,27095.85,PXJ.
2012-11-23,Dividend,518.7085,92.53,13307.38,JBK.
2022-09-04,Split,0.0,1741.23,8111.36,TTFl
2024-11-18,Deposit,217.5627,490.62,33110.76,LOY.
2011-02-11,Dividend,468.8812,1992.61,-25542.57,VSY
2012-11-11,Deposit,447.6524,1745.28,-30396.48,RRP
2025-06-28,Buy,518.4462,1300.62,31748.83,BML.
2014-11-06,Deposit,832.9291,53.5,-39229.7,TFJ
2017-11-19,Dividend,345.366,723.18,29196.65,NJG.
2016-01-21,Buy,0.0,645.24,-10996.74,GPHI
2021-04-01,Dividend,0.0,1141.6,-17499.57,FDB
2023-09-15,Sell,426.7157,1365.12,-30417.23,BCCT
2013-08-14,Split,653.6642,617.13,36759.37,BFA
2011-07-12,Buy,182.8716,742.96,9653.84,TML
2024-07-23,Split,682.0081,1242.74,-47525.49,ZRD.
2012-04-03,Buy,167.6788,1668.71,11125.43,CGTu
2014-08-30,Buy,837.0547,134.38,44001.21,LIC
2015-01-26,Deposit,759.2908,540.76,37044.69,JIL
2016-10-09,Dividend,308.7821,1817.51,-14977.0,JYWg
2019-06-05,Deposit,144.9807,1165.38,-2896.02,CQIH
2021-01-04,Split,337.1903,582.51,15024.34,BKA.
2018-04-11,Buy,0.0,1828.01,-5154.22,KPX
2020-12-14,Deposit,0.0,1875.14,33120.71,RGG
2019-08-10,Dividend,746.1224,1499.26,42209.0,IBR
2024-10-15,Dividend,0.0,1739.67,5913.02,ZVJ
2019-08-16,Withdrawal,0.0,123.93,-2417.26,TNH.
2014-04-29,Sell,682.976,422.44,36269.92,DWF.
2015-04-04,Withdrawal,592.2155,1114.78,-11559.73,DTX.
2017-04-04,Deposit,266.0053,1069.62,-27128.89,GGUT
2016-08-20,Buy,709.7376,1369.96,-9325.41,BQD
2014-06-04,Buy,673.3916,1163.39,48916.52,FCE.
2021-07-14,Split,473.6888,1909.39,11147.88,DHVe
2021-10-31,Split,484.306,1987.7,-1338.57,UJEU
2023-07-23,Split,966.2776,1594.28,-38567.86,XIE.
2018-08-09,Buy,422.935,1413.02,-21873.87,QPU.
2012-09-25,Sell,0.0,1294.82,28231.2,YMN
2011-07-05,Withdrawal,922.1445,1618.17,31136.92,EXA.
2020-08-08,Dividend,95.1302,1098.98,-19245.6,HVM
2010-07-24,Withdrawal,193.3682,1407.69,12828.99,HJJ
2010-08-01,Deposit,806.7229,1345.11,-19330.01,ZGAB
2023-01-05,Dividend,176.4413,1947.73,27964.62,ACD.
2025-10-28,Deposit,310.9776,1421.9,33347.78,KHM
2012-11-05,Sell,237.569,974.13,24424.28,ZJZ.
2014-12-17,Deposit,261.52,1144.64,-21884.9,ARS.
2013-07-25,Deposit,424.2056,1648.04,13160.58,XSWe
2014-11-05,Dividend,322.6148,180.57,46381.52,CXBi
2021-11-28,Dividend,551.344,1971.78,-47779.1,IAX.
2021-10-17,Buy,0.0,291.39,-7491.22,WDJ.
2016-05-12,Dividend,0.0,298.13,-20855.65,OAHs
2016-11-01,Withdrawal,754.7669,862.51,-48385.83,MHMk
2010-09-14,Withdrawal,197.656,28.99,-37733.27,EYNS
2011-12-20,Buy,184.3513,309.4,45747.88,ZUO.
2013-10-07,Split,984.8933,1777.33,-27598.56,YSCx
2019-05-28,Buy,946.2573,27.73,18082.87,DFCt
2019-09-26,Split,813.8887,263.34,25077.55,WAY
2024-02-06,Split,63.0371,775.93,43659.3,DNV.
2021-06-13,Deposit,779.2803,1572.31,-15334.14,TZO.
2013-08-19,Split,0.0,622.32,-27047.78,PGT
2020-05-03,Withdrawal,468.8705,907.71,-34700.3,ISX.
2022-05-02,Buy,41.9073,833.44,16980.53,KRU
2024-04-03,Deposit,0.0,1302.91,17537.68,UYL
2022-08-02,Withdrawal,976.2961,1271.11,23969.83,FDV.
2010-08-14,Buy,277.1756,1655.3,-7713.06,ADZ.
2010-12-02,Split,0.0,575.88,5279.11,PIS
2012-04-10,Buy,268.0075,271.79,-133.1,WUV
2025-02-19,Split,516.3842,789.2,-32602.86,YER.
2018-12-23,Dividend,845.9173,338.04,7211.31,ZMH.
2019-04-02,Buy,0.0,1809.11,-1459.22,EKAI
2010-03-17,Split,257.9858,1462.93,-9571.13,XYF
2025-06-13,Buy,468.8417,1969.01,-31379.74,ESYk
2012-07-18,Split,756.4992,78.58,15342.1,EGH.
2021-06-11,Buy,0.0,163.12,-3349.21,OOK.
2011-10-25,Withdrawal,454.8783,1623.08,19164.25,ETV.
2017-11-19,Dividend,610.5536,1409.39,-19697.13,YDNc
2021-10-22,Split,0.0,1856.1,45975.72,ZPQ
2020-02-19,Deposit,272.779,487.01,29555.61,OYYV
2015-04-29,Sell,67.7602,356.85,-35627.35,ZKM.
2017-10-04,Deposit,170.6689,1007.0,-23411.53,ILC.
2014-07-18,Deposit,628.7337,1955.69,16143.52,FYQ
2011-09-02,Split,602.7355,1655.2,20058.5,RSW.
2011-03-21,Deposit,0.0,1698.39,-7904.1,XFR
2016-12-21,Deposit,312.4126,795.03,-27526.19,TASJ
2015-11-27,Withdrawal,199.7088,1885.38,27051.42,GKZT
2018-11-16,Sell,273.0731,804.15,4171.24,VIAp
2019-03-01,Split,81.0519,1823.09,-27438.52,FMGT
2014-01-30,Withdrawal,609.8403,225.48,-16474.57,AQF.
2025-01-08,Sell,399.4624,199.68,28574.07,GSO
2025-10-10,Withdrawal,779.6499,1806.36,14581.71,LEL.
2018-11-18,Split,263.2207,445.92,-33692.6,TQS.
2016-11-06,Dividend,206.5317,740.28,33181.75,OTD
2025-06-25,Dividend,8.9379,266.42,39640.86,RYUR
2017-09-01,Withdrawal,319.9178,616.61,24852.54,PNZA
2010-01-16,Withdrawal,753.8421,1679.14,14505.44,LCHY
2017-10-10,Buy,709.1817,1742.07,33819.78,ESUD
2014-12-25,Sell,0.0,648.92,-18882.33,HZP
2012-05-31,Dividend,371.0715,486.58,30753.29,QPMU
2016-04-17,Sell,0.0,1290.45,17899.89,PPAk
2012-05-21,Withdrawal,331.6489,976.17,-19224.35,CPXf
2020-09-21,Buy,791.7551,836.63,47193.56,HIO
2010-01-30,Split,428.71,901.52,-44211.25,BRGC
2018-08-30,Withdrawal,891.2064,168.12,47891.63,QGT
2020-10-25,Split,0.0,443.94,-14651.92,KNV
2017-09-05,Split,0.0,149.79,-5442.88,QNF.
2024-10-02,Sell,981.1525,726.74,29215.14,YCZ
2012-08-02,Withdrawal,955.1964,426.05,-25981.35,IJXN
2023-06-23,Buy,871.6694,738.59,38294.15,DHC
2025-09-18,Buy,343.0131,1814.97,-22615.26,DOZ.
2015-11-27,Buy,653.6956,1000.92,-39264.4,LXH
2012-09-25,Sell,596.3539,1603.38,9142.37,PJC
2016-08-16,Dividend,0.0,807.55,5469.51,GXG.
2020-08-08,Deposit,290.3242,994.03,41881.14,ZGN
2010-08-04,Sell,0.0,499.67,-2618.03,FGV.
2014-05-11,Deposit,0.0,1901.45,17054.64,HNSE
2013-04-12,Dividend,834.9951,745.9,25763.07,BEA.
2012-02-05,Split,0.0,836.41,14724.22,OUH.
2019-02-09,Split,118.8043,51.39,-31177.13,TOU
2015-03-09,Split,0.0,1901.85,44596.39,HFV
2020-01-30,Deposit,245.2555,1214.94,16958.51,BDIP
2017-05-25,Buy,488.3109,473.96,-11147.86,XUF.
2017-09-22,Sell,994.474,59.97,-31421.71,HXPN
2018-03-27,Withdrawal,879.1805,32.79,-18043.62,OBI.
2010-09-28,Dividend,380.4215,1667.02,33273.35,USG.
2012-03-10,Buy,0.0,1253.64,44680.09,SURy
2013-08-25,Dividend,0.0,1365.39,32575.94,BEI
2020-09-14,Buy,599.9262,601.9,-12234.83,WNWB
2021-01-05,Withdrawal,9.5855,1923.46,5989.82,RJNp
2015-03-10,Deposit,0.0,1865.47,49028.35,LZW
2011-01-28,Deposit,81.087,646.86,49792.3,PYR.
2012-11-20,Split,0.0,1693.01,4254.68,SJI
2019-09-12,Deposit,360.7883,1732.17,-27426.52,HSIU
2022-05-21,Split,0.0,397.58,-7776.84,KJK
2014-05-18,Withdrawal,590.5324,759.6,3198.5,LUR
2010-06-06,Dividend,281.7358,888.25,-7361.47,UERb
2019-09-18,Withdrawal,426.962,1212.62,45102.29,SZW
2014-07-06,Split,253.4263,1649.58,-1434.55,HBC.
2024-12-24,Dividend,789.2569,470.28,28461.59,EEI.
2013-12-10,Withdrawal,713.4203,1453.98,-15820.75,OBPi
2018-09-15,Withdrawal,0.0,70.44,-43244.52,KRCC
2016-02-16,Split,0.0,1308.53,-3921.83,ODRh
2024-03-29,Split,0.0,1951.51,-27897.09,GOU
2018-06-30,Deposit,859.6036,473.27,-23003.57,JYH.
2016-07-07,Buy,689.7269,201.48,32579.43,SNSh
2013-12-23,Buy,638.1415,425.1,-33815.75,GOC
2016-03-26,Split,502.8087,1695.45,-30153.57,HUZp
2016-09-02,Dividend,0.0,1446.42,23015.32,HVR
2010-04-18,Deposit,0.0,904.04,-24427.98,RRLE
2019-08-10,Deposit,0.0,977.56,34201.94,MNSU
2017-08-16,Deposit,0.0,1265.85,-4506.16,LWQ.
2021-08-11,Buy,802.7494,1988.46,21584.24,QPKJ
2010-06-11,Withdrawal,0.0,92.97,47469.34,SGE
2017-07-02,Dividend,928.0175,1304.98,1908.46,XFXG
2021-11-08,Withdrawal,0.0,316.77,4261.83,XROQ
2023-12-26,Withdrawal,644.719,1147.07,-8553.35,EPM.
2010-03-09,Split,23.208,1426.48,-44289.23,XVYi
2017-02-22,Buy,474.3386,1624.3,4786.89,MHX
2020-02-07,Withdrawal,404.782,57.93,-591.77,UOUO
2023-11-30,Split,504.0208,1365.57,23366.75,DFR
2025-07-27,Buy,835.8064,1488.91,-28364.91,IFX.
2025-11-03,Sell,752.4171,698.66,43632.57,YJL
2018-11-28,Deposit,236.4028,546.12,38230.01,BJKz
2023-10-19,Sell,0.0,172.6,-34498.42,JLXI
2013-02-16,Deposit,0.0,700.46,18266.33,FSN.
2014-01-13,Buy,759.7445,1743.12,49590.27,RJL
2016-10-02,Split,128.8324,1893.25,35264.08,YIO
2012-10-15,Deposit,980.2892,1940.27,-26993.11,QQNv
2014-07-25,Buy,787.8748,1044.82,15523.56,OTV.
2022-08-05,Dividend,117.3521,1210.45,45368.13,TJE.
2022-01-15,Sell,820.8875,1405.71,-22168.94,XLR
2020-08-12,Withdrawal,431.6309,1349.22,16000.95,KPFr
2010-01-05,Dividend,478.6219,1334.84,37002.66,CET.
2013-04-06,Deposit,467.4848,1336.61,-27386.33,VAI
2020-03-22,Deposit,379.826,947.94,-6825.04,QMF.
2019-05-16,Withdrawal,8.3179,40.55,-21614.78,ZRW.
2022-10-08,Sell,548.7927,1739.01,-40813.1,IAB
2024-01-10,Withdrawal,859.773,155.26,-40753.45,PWB.
2022-06-29,Split,516.4725,1186.03,-15600.65,RFQ
2025-04-19,Buy,985.7056,229.58,14781.48,AME
2021-09-07,Buy,644.9647,1466.39,5492.79,KNK.
2019-07-06,Deposit,308.7741,75.25,42696.25,QPM
2016-08-06,Dividend,15.098,1810.67,16814.25,ZXE
2010-03-11,Deposit,344.8904,1256.63,2513.11,SARW
2023-11-19,Dividend,254.7852,1906.36,43572.84,IGLq
2018-08-11,Sell,620.4456,97.56,-23897.21,YCC.
2022-05-14,Buy,816.0185,1011.66,35212.25,WUG.
2019-07-17,Buy,791.5731,1297.26,3585.72,DDM
2018-03-25,Sell,207.246,1937.66,-41434.29,VWRu
2025-06-14,Dividend,481.5517,1463.99,-9951.39,CAY.
2014-05-13,Dividend,234.9455,585.12,30339.17,SHG
2019-01-25,Buy,961.9058,1456.72,-27881.39,MPVG
2025-10-27,Dividend,54.495,34.75,37064.51,TAK
2022-10-05,Buy,131.8137,1133.04,41335.05,HHY
2015-08-03,Withdrawal,0.0,889.83,34077.18,CBDe
2019-03-16,Split,990.6897,1688.07,-8296.92,ZGD.
2014-09-04,Dividend,437.5874,940.68,49749.11,OUCe
