Date,Activity,Ticker,Quantity,Price,Amount
2022-02-02,Buy,GOOG,60,131.92,7915.2
2024-10-16,Buy,AAPL,69,385.38,26591.22
2021-01-12,Buy,GOOG,55,401.85,22101.75
2025-09-17,Sell,GOOG,54,270.7,14617.8
2025-04-30,Sell,GOOG,61,345.62,21082.82
2024-01-06,Sell,AMZN,27,235.93,6370.11
2024-05-28,Sell,GOOG,10,137.01,1370.1
2024-10-12,Dividend,AMZN,56,373.78,32.77
2024-01-10,Buy,GOOG,54,255.39,13791.06
2025-07-14,Buy,MSFT,61,221.81,13530.41
2025-04-03,Sell,AMZN,65,273.26,17761.9
2024-09-22,Dividend,MSFT,97,111.08,15.35
2022-03-07,Buy,GOOG,93,239.14,22240.02
2022-08-17,Buy,GOOG,83,469.42,38961.86
2024-11-01,Buy,TSLA,7,402.73,2819.11
2023-10-02,Buy,MSFT,37,203.73,7538.01
2023-09-01,Sell,TSLA,25,432.67,10816.75
2022-02-01,Dividend,MSFT,27,265.83,33.63
2024-09-21,Dividend,AAPL,28,116.33,24.72
2023-07-04,Sell,GOOG,65,482.46,31359.9
2024-12-07,Dividend,MSFT,49,279.17,46.37
2025-10-04,Sell,AMZN,52,399.51,20774.52
2021-09-13,Buy,AAPL,25,281.24,7031.0
2023-06-11,Dividend,GOOG,64,248.85,40.75
2020-12-10,Sell,MSFT,99,407.92,40384.08
2025-08-08,Dividend,AAPL,41,464.9,25.01
2023-06-02,Sell,AMZN,38,257.07,9768.66
2025-04-03,Buy,AMZN,56,143.02,8009.12
2022-06-21,Dividend,MSFT,83,247.67,5.48
2021-12-15,Sell,MSFT,54,397.96,21489.84
2021-05-01,Buy,MSFT,24,358.86,8612.64
2023-04-22,Dividend,MSFT,55,118.29,8.9
2021-09-18,Sell,AMZN,46,414.13,19049.98
2025-09-02,Buy,AMZN,37,413.12,15285.44
2023-02-13,Dividend,AAPL,51,330.15,24.25
2022-12-22,Dividend,AMZN,25,452.13,12.06
2024-06-28,Sell,MSFT,93,271.31,25231.83
2022-09-15,Sell,GOOG,34,320.36,10892.24
2022-11-21,Sell,MSFT,12,333.86,4006.32
2024-10-06,Buy,MSFT,41,179.7,7367.7
2022-03-20,Dividend,MSFT,89,174.28,17.26
2025-08-13,Dividend,MSFT,56,102.26,5.6
2024-09-06,Buy,AAPL,99,289.61,28671.39
2024-03-12,Buy,AAPL,2,353.03,706.06
2024-11-06,Dividend,TSLA,51,226.56,43.57
2023-07-20,Dividend,TSLA,12,440.88,12.51
2025-09-16,Buy,TSLA,29,469.53,13616.37
2023-01-10,Buy,AMZN,41,234.19,9601.79
2024-09-19,Sell,AAPL,71,499.42,35458.82
2021-10-08,Dividend,AAPL,30,258.18,10.35
2025-06-17,Dividend,TSLA,21,114.75,3.42
2022-12-09,Sell,AMZN,23,68.09,1566.07
2022-02-04,Buy,TSLA,59,493.62,29123.58
2021-11-13,Sell,MSFT,63,144.08,9077.04
2025-01-28,Buy,GOOG,96,376.72,36165.12
2022-08-30,Sell,GOOG,65,259.74,16883.1
2025-07-13,Dividend,MSFT,95,426.58,34.18
2021-08-10,Dividend,GOOG,94,223.82,24.24
2024-05-08,Buy,MSFT,1,308.2,308.2
2022-07-25,Buy,MSFT,26,198.36,5157.36
2021-09-07,Buy,AAPL,17,243.6,4141.2
2021-08-11,Sell,AAPL,50,99.16,4958.0
2022-10-30,Dividend,GOOG,86,71.88,12.58
2022-09-05,Dividend,MSFT,85,415.62,1.23
2024-03-23,Dividend,GOOG,41,81.47,13.9
2021-01-11,Sell,TSLA,22,415.68,9144.96
2024-08-17,Buy,AAPL,100,88.36,8836.0
2022-07-08,Buy,AAPL,72,225.4,16228.8
2021-12-29,Dividend,TSLA,66,223.14,45.42
2021-01-02,Buy,GOOG,84,390.67,32816.28
2022-11-03,Buy,AAPL,36,485.29,17470.44
2024-08-11,Sell,TSLA,71,152.49,10826.79
2021-10-15,Dividend,MSFT,23,206.93,46.66
2023-11-21,Sell,GOOG,99,137.81,13643.19
2022-05-03,Sell,AMZN,94,350.86,32980.84
2023-06-09,Buy,GOOG,16,272.73,4363.68
2024-08-07,Sell,AAPL,18,463.31,8339.58
2023-06-13,Buy,AAPL,22,118.13,2598.86
2023-10-18,Dividend,AAPL,56,410.38,7.29
2021-08-23,Buy,AMZN,2,162.04,324.08
2024-08-25,Buy,TSLA,45,406.19,18278.55
2024-06-14,Sell,MSFT,2,186.11,372.22
2025-06-06,Dividend,AMZN,17,328.93,29.62
2022-01-05,Sell,AMZN,63,478.65,30154.95
2025-09-16,Sell,AAPL,34,206.11,7007.74
2022-01-15,Sell,AAPL,66,87.21,5755.86
2025-02-13,Dividend,TSLA,80,237.26,22.14
2023-07-21,Buy,AMZN,42,419.15,17604.3
2024-03-03,Dividend,MSFT,4,371.26,38.75
2025-04-06,Dividend,MSFT,84,57.94,32.45
2022-08-12,Dividend,GOOG,41,421.66,8.0
2023-06-20,Buy,TSLA,47,93.33,4386.51
2023-09-15,Buy,AMZN,72,311.89,22456.08
2025-10-15,Buy,MSFT,12,328.26,3939.12
2023-04-13,Sell,GOOG,16,436.25,6980.0
2021-09-20,Buy,MSFT,17,332.98,5660.66
2021-07-27,Buy,AAPL,41,94.08,3857.28
2025-09-26,Sell,TSLA,41,132.47,5431.27
2021-12-15,Dividend,AMZN,63,136.11,36.89
2021-05-13,Buy,AMZN,4,228.5,914.0
2021-05-25,Dividend,AMZN,78,375.7,45.62
2023-06-21,Sell,AAPL,66,242.12,15979.92
2024-06-07,Dividend,AAPL,57,438.79,9.52
2023-04-15,Buy,TSLA,37,321.68,11902.16
2022-03-28,Dividend,AMZN,96,278.8,43.15
2025-07-19,Dividend,MSFT,48,367.84,28.37
2022-10-02,Dividend,AAPL,28,100.53,20.93
2024-08-01,Buy,AAPL,67,235.79,15797.93
2023-08-24,Dividend,MSFT,79,354.72,20.46
2023-11-03,Dividend,TSLA,29,217.56,11.72
2025-03-04,Dividend,MSFT,9,417.28,39.24
2022-04-02,Buy,AMZN,32,103.19,3302.08
2025-07-05,Sell,TSLA,17,418.22,7109.74
2025-09-01,Dividend,AAPL,24,192.56,46.1
2022-04-10,Dividend,TSLA,23,107.45,16.62
2023-12-28,Dividend,GOOG,51,77.54,4.65
2024-08-15,Buy,TSLA,71,271.58,19282.18
2024-07-29,Sell,AAPL,50,408.47,20423.5
2022-04-07,Sell,AMZN,4,319.14,1276.56
2022-05-23,Buy,GOOG,32,274.6,8787.2
2024-12-31,Dividend,AAPL,98,228.44,10.65
2025-02-07,Dividend,GOOG,47,142.31,32.17
2022-11-25,Dividend,TSLA,36,134.2,38.44
2023-02-23,Dividend,GOOG,65,395.71,35.05
2025-11-01,Sell,MSFT,32,221.98,7103.36
2024-02-10,Dividend,AAPL,32,284.3,45.18
2025-02-10,Sell,MSFT,96,372.18,35729.28
2025-11-22,Dividend,AAPL,74,473.9,35.37
2021-10-28,Sell,AMZN,32,294.0,9408.0
2025-02-10,Buy,MSFT,5,204.83,1024.15
2024-01-25,Sell,MSFT,85,405.3,34450.5
2025-05-27,Buy,AMZN,18,366.0,6588.0
2021-05-31,Buy,GOOG,16,372.25,5956.0
2025-06-11,Sell,AAPL,76,394.06,29948.56
2023-11-08,Buy,AAPL,62,214.13,13276.06
2022-02-10,Sell,TSLA,4,279.27,1117.08
2025-03-20,Dividend,AAPL,42,391.85,36.84
2024-08-19,Sell,GOOG,52,256.25,13325.0
2022-06-13,Buy,TSLA,5,66.11,330.55
2023-07-10,Dividend,MSFT,42,87.48,46.35
2023-08-27,Dividend,AMZN,34,190.21,2.85
2021-10-03,Dividend,GOOG,57,108.07,48.76
2021-01-22,Buy,GOOG,82,204.47,16766.54
2025-02-18,Dividend,GOOG,37,254.8,20.7
2024-12-16,Buy,AMZN,54,342.83,18512.82
2022-01-16,Buy,TSLA,47,169.6,7971.2
2025-08-08,Buy,MSFT,62,338.51,20987.62
2022-06-01,Buy,TSLA,73,351.22,25639.06
2024-06-08,Sell,AAPL,40,437.65,17506.0
2024-05-14,Sell,MSFT,16,416.83,6669.28
2021-09-29,Sell,AAPL,82,430.88,35332.16
2022-07-31,Sell,MSFT,93,279.23,25968.39
2022-08-25,Sell,MSFT,72,107.16,7715.52
2022-06-18,Sell,AMZN,57,417.89,23819.73
2023-07-08,Dividend,AMZN,4,122.64,18.33
2024-07-13,Dividend,MSFT,98,72.6,6.8
2024-03-25,Sell,AAPL,2,161.27,322.54
2023-03-30,Dividend,AMZN,15,237.13,27.19
2025-06-23,Buy,AAPL,33,486.73,16062.09
2022-04-02,Dividend,MSFT,14,472.17,21.74
2025-10-08,Dividend,MSFT,80,295.32,10.99
2023-11-08,Dividend,MSFT,69,159.81,35.01
2024-09-25,Sell,TSLA,53,416.1,22053.3
2021-04-28,Sell,GOOG,76,73.05,5551.8
2023-12-10,Dividend,MSFT,22,87.91,2.29
2025-07-28,Buy,MSFT,74,245.29,18151.46
2022-03-30,Sell,AAPL,90,430.53,38747.7
2021-08-01,Dividend,AMZN,81,382.84,23.94
2025-08-15,Buy,MSFT,73,258.06,18838.38
2023-08-05,Buy,AAPL,89,407.82,36295.98
2023-10-25,Dividend,AMZN,4,119.73,39.66
2025-06-07,Sell,GOOG,89,90.38,8043.82
2020-12-11,Sell,AAPL,26,80.89,2103.14
2023-10-26,Sell,MSFT,72,312.2,22478.4
2022-12-28,Dividend,GOOG,79,391.31,17.74
2025-03-07,Sell,AAPL,10,388.5,3885.0
2021-05-01,Sell,TSLA,19,462.88,8794.72
2021-05-05,Sell,TSLA,81,362.52,29364.12
2024-10-14,Buy,GOOG,18,116.44,2095.92
2024-08-17,Dividend,TSLA,48,336.73,36.78
2025-08-30,Buy,AMZN,58,306.52,17778.16
2023-06-06,Dividend,MSFT,40,461.46,19.07
2022-09-03,Sell,TSLA,31,315.9,9792.9
2022-08-03,Sell,MSFT,69,228.52,15767.88
2023-03-11,Sell,AAPL,93,153.8,14303.4
2021-02-16,Buy,AAPL,8,103.07,824.56
2021-03-03,Dividend,AMZN,80,116.01,24.86
2021-09-26,Dividend,AMZN,37,471.12,28.83
2025-04-09,Sell,MSFT,99,418.41,41422.59
2023-03-12,Dividend,AMZN,30,496.99,48.39
2024-03-29,Sell,GOOG,88,395.45,34799.6
2021-09-09,Buy,AMZN,62,277.35,17195.7
2024-03-27,Sell,AAPL,64,479.95,30716.8
2023-07-30,Sell,TSLA,86,77.9,6699.4
2023-10-10,Dividend,GOOG,14,147.28,39.93
2022-11-29,Sell,AMZN,46,249.71,11486.66
2024-05-31,Dividend,AAPL,6,151.67,41.04
2025-06-11,Dividend,GOOG,99,399.59,22.32
2021-07-03,Buy,GOOG,74,195.77,14486.98
2023-11-03,Buy,AMZN,94,67.18,6314.92
2025-11-20,Buy,GOOG,10,477.98,4779.8
2021-08-30,Sell,AMZN,100,422.29,42229.0
2023-12-03,Buy,AMZN,72,273.18,19668.96
2021-02-23,Sell,GOOG,23,423.39,9737.97
2024-07-17,Sell,AAPL,77,199.11,15331.47
2024-08-29,Dividend,GOOG,47,244.73,49.68
2025-08-13,Sell,GOOG,63,434.39,27366.57
2024-05-03,Buy,TSLA,17,333.39,5667.63
2025-10-18,Sell,GOOG,56,331.42,18559.52
2024-03-12,Dividend,TSLA,62,334.42,31.32
2024-12-07,Dividend,AAPL,100,64.27,43.2
2024-06-26,Buy,GOOG,2,480.92,961.84
2024-07-11,Buy,GOOG,60,90.37,5422.2
2024-06-27,Dividend,GOOG,90,342.09,3.49
2024-01-30,Buy,AMZN,33,400.29,13209.57
2025-08-25,Sell,AAPL,91,122.67,11162.97
2023-12-04,Sell,GOOG,52,355.1,18465.2
2024-01-05,Buy,GOOG,14,429.97,6019.58
2021-09-29,Sell,TSLA,20,231.04,4620.8
2021-11-17,Buy,GOOG,61,222.38,13565.18
2023-02-16,Sell,TSLA,98,349.91,34291.18
2024-11-24,Dividend,TSLA,1,350.97,4.33
2023-09-07,Buy,AMZN,66,329.81,21767.46
2025-05-13,Buy,GOOG,96,307.19,29490.24
2022-08-26,Dividend,TSLA,92,98.28,10.23
2025-07-21,Dividend,AMZN,22,148.3,48.25
2022-02-28,Sell,TSLA,58,96.63,5604.54
2024-09-15,Dividend,MSFT,52,173.99,27.8
2025-04-09,Dividend,AAPL,10,105.93,11.13
2024-01-22,Sell,AMZN,5,340.02,1700.1
2022-09-18,Sell,GOOG,77,435.64,33544.28
2024-09-02,Sell,TSLA,46,190.78,8775.88
2021-08-17,Sell,AMZN,47,148.31,6970.57
2021-01-23,Dividend,AAPL,35,374.51,3.57
2023-03-13,Buy,GOOG,68,413.6,28124.8
2022-09-11,Sell,AAPL,15,167.13,2506.95
2023-09-12,Dividend,GOOG,79,125.59,34.82
2023-08-30,Sell,GOOG,64,50.51,3232.64
2021-12-07,Buy,AAPL,24,372.07,8929.68
2025-05-08,Buy,GOOG,51,126.32,6442.32
2021-09-26,Buy,MSFT,40,189.03,7561.2
2023-08-26,Sell,AAPL,18,357.26,6430.68
2023-01-26,Sell,AAPL,59,475.38,28047.42
2024-08-13,Buy,AMZN,64,98.95,6332.8
2021-03-27,Dividend,MSFT,98,498.35,31.52
2024-03-23,Buy,AAPL,28,193.83,5427.24
2021-04-15,Sell,TSLA,46,373.97,17202.62
2025-04-20,Sell,AMZN,90,127.98,11518.2
2021-10-08,Sell,AMZN,22,457.97,10075.34
2024-05-06,Buy,TSLA,27,373.28,10078.56
2023-10-22,Sell,GOOG,64,339.33,21717.12
2024-03-27,Sell,AMZN,33,228.74,7548.42
2021-07-15,Dividend,AMZN,77,79.44,40.67
2022-08-29,Dividend,AAPL,45,259.34,9.34
2022-10-03,Buy,MSFT,80,357.3,28584.0
2024-08-19,Dividend,GOOG,7,264.08,28.23
2022-10-02,Buy,AMZN,14,389.55,5453.7
2023-09-17,Dividend,TSLA,11,124.88,10.57
2024-10-15,Buy,AMZN,83,473.77,39322.91
2023-08-23,Sell,AAPL,21,444.51,9334.71
2024-10-13,Dividend,GOOG,39,183.62,27.78
2024-08-10,Sell,TSLA,25,124.01,3100.25
2023-07-19,Dividend,GOOG,10,129.2,10.99
2022-06-12,Dividend,TSLA,33,297.07,6.72
2025-01-13,Buy,MSFT,58,423.3,24551.4
2024-05-05,Buy,TSLA,42,217.8,9147.6
2024-06-10,Dividend,TSLA,29,200.46,9.1
2023-10-20,Dividend,AMZN,36,192.37,45.4
2024-08-11,Sell,TSLA,52,93.91,4883.32
2021-06-05,Sell,AMZN,14,275.47,3856.58
2021-07-25,Sell,MSFT,77,171.54,13208.58
2021-02-20,Buy,MSFT,27,60.06,1621.62
2023-01-06,Buy,GOOG,61,125.42,7650.62
2023-10-11,Buy,MSFT,55,430.39,23671.45
2022-11-30,Buy,AAPL,52,113.09,5880.68
2025-10-11,Dividend,TSLA,76,376.51,1.91
2022-05-26,Sell,TSLA,43,161.71,6953.53
2021-06-21,Buy,AAPL,39,235.09,9168.51
2025-05-26,Buy,AMZN,41,124.58,5107.78
2024-05-03,Dividend,GOOG,80,400.57,40.06
2024-10-15,Sell,TSLA,41,384.08,15747.28
2021-04-19,Dividend,TSLA,8,116.82,20.67
2022-02-16,Dividend,AAPL,23,387.14,48.52
2023-02-15,Sell,GOOG,100,417.43,41743.0
2022-09-27,Buy,AMZN,68,111.52,7583.36
2023-04-06,Sell,AAPL,25,130.28,3257.0
2023-05-05,Sell,AMZN,86,419.17,36048.62
2022-06-20,Sell,MSFT,90,310.6,27954.0
2021-07-03,Buy,AAPL,96,419.39,40261.44
2023-11-21,Sell,MSFT,59,244.78,14442.02
2021-04-29,Sell,MSFT,66,140.7,9286.2
2023-11-16,Buy,TSLA,33,90.25,2978.25
2024-12-14,Buy,TSLA,34,141.02,4794.68
2025-09-15,Dividend,AMZN,63,184.31,27.58
2025-01-14,Buy,GOOG,65,270.81,17602.65
2021-07-23,Sell,MSFT,60,183.63,11017.8
2022-11-22,Sell,MSFT,48,375.5,18024.0
2025-02-01,Buy,TSLA,56,171.63,9611.28
2024-06-25,Sell,AAPL,83,434.26,36043.58
2023-08-29,Buy,MSFT,87,269.21,23421.27
2022-01-09,Dividend,AMZN,17,427.23,12.09
2021-04-28,Dividend,TSLA,99,425.36,43.81
2025-01-16,Dividend,MSFT,39,165.28,12.63
2021-10-06,Buy,AAPL,59,188.34,11112.06
2025-06-15,Sell,AAPL,61,92.17,5622.37
2021-01-16,Dividend,AMZN,73,295.45,25.28
2022-12-26,Sell,AAPL,54,256.48,13849.92
2023-03-15,Dividend,AMZN,79,200.47,12.74
2022-01-14,Sell,AAPL,67,482.05,32297.35
2025-11-21,Dividend,GOOG,5,383.86,7.94
2021-11-14,Sell,AAPL,44,192.63,8475.72
2022-11-04,Dividend,TSLA,84,475.92,24.44
2024-05-31,Sell,AMZN,64,456.98,29246.72
2022-01-02,Sell,AMZN,68,351.01,23868.68
2023-09-06,Buy,TSLA,60,460.95,27657.0
2021-08-22,Sell,GOOG,90,198.25,17842.5
2021-11-22,Buy,MSFT,17,384.55,6537.35
2023-03-08,Buy,AAPL,34,346.8,11791.2
2024-03-10,Dividend,AAPL,47,368.1,31.06
2023-02-10,Sell,TSLA,26,359.33,9342.58
2021-08-04,Dividend,AAPL,32,129.02,48.56
2025-03-07,Dividend,AAPL,86,303.77,13.41
2025-01-26,Dividend,AMZN,62,223.53,6.33
2025-06-03,Sell,GOOG,26,409.61,10649.86
2024-03-04,Sell,MSFT,84,184.74,15518.16
2021-01-07,Sell,TSLA,15,380.39,5705.85
2022-02-01,Dividend,AAPL,7,171.05,22.62
2022-05-05,Dividend,MSFT,24,56.68,13.07
2022-11-21,Buy,AAPL,38,176.18,6694.84
2023-11-05,Sell,MSFT,92,317.62,29221.04
2021-07-18,Dividend,GOOG,17,476.9,40.18
2024-08-31,Buy,AAPL,52,336.8,17513.6
2021-04-10,Buy,GOOG,4,108.74,434.96
2021-12-25,Sell,AMZN,81,193.96,15710.76
2023-10-16,Dividend,AAPL,10,441.56,49.25
2021-11-10,Dividend,TSLA,84,204.2,9.05
2025-01-21,Sell,GOOG,51,106.99,5456.49
2022-05-19,Dividend,TSLA,92,115.12,47.33
2024-12-19,Sell,AAPL,71,485.82,34493.22
2024-03-10,Dividend,MSFT,53,400.65,34.87
2024-01-06,Dividend,TSLA,30,213.99,19.56
2021-07-01,Sell,GOOG,55,452.78,24902.9
2021-06-28,Sell,GOOG,4,411.51,1646.04
2024-08-31,Sell,GOOG,96,142.39,13669.44
2020-12-30,Buy,GOOG,33,419.58,13846.14
2024-06-10,Sell,MSFT,95,275.6,26182.0
2022-10-26,Buy,TSLA,95,147.45,14007.75
2025-01-14,Buy,AMZN,34,110.65,3762.1
2024-03-19,Buy,GOOG,24,206.63,4959.12
2021-03-19,Buy,MSFT,37,327.81,12128.97
2025-10-06,Buy,MSFT,66,223.15,14727.9
2023-03-07,Buy,TSLA,12,435.59,5227.08
2024-10-25,Buy,GOOG,99,165.63,16397.37
2023-05-03,Sell,AMZN,19,284.32,5402.08
2025-05-21,Sell,TSLA,92,226.29,20818.68
2022-12-21,Dividend,AMZN,81,159.67,33.15
2022-05-10,Sell,AAPL,92,451.26,41515.92
2021-11-01,Buy,AMZN,84,259.74,21818.16
2021-06-07,Buy,AAPL,73,194.78,14218.94
2024-10-11,Sell,TSLA,96,94.48,9070.08
2022-05-09,Buy,TSLA,12,68.56,822.72
2021-06-29,Buy,AAPL,44,487.9,21467.6
2025-10-04,Buy,TSLA,86,157.17,13516.62
2022-04-21,Sell,TSLA,23,199.95,4598.85
2022-09-29,Dividend,TSLA,86,284.6,32.58
2025-05-26,Buy,AMZN,15,451.28,6769.2
2024-01-20,Sell,AAPL,58,439.65,25499.7
2022-10-10,Sell,MSFT,81,230.05,18634.05
2023-06-20,Buy,AAPL,100,102.45,10245.0
2024-07-01,Buy,AMZN,24,171.95,4126.8
2022-07-08,Sell,AMZN,79,172.03,13590.37
2024-09-30,Dividend,GOOG,48,332.67,20.26
2022-12-22,Dividend,AAPL,17,473.73,49.42
2025-08-30,Sell,AMZN,18,69.68,1254.24
2024-11-06,Sell,AMZN,42,183.2,7694.4
2024-09-01,Sell,GOOG,54,396.7,21421.8
2025-12-03,Buy,AAPL,71,388.48,27582.08
2021-03-30,Sell,TSLA,56,348.62,19522.72
2023-09-19,Sell,GOOG,42,359.69,15106.98
2022-12-10,Dividend,AMZN,31,76.39,41.12
2025-05-14,Dividend,AMZN,64,374.76,21.23
2022-02-18,Buy,AMZN,34,443.02,15062.68
2024-04-03,Dividend,TSLA,67,492.93,4.89
2022-03-12,Buy,TSLA,75,262.08,19656.0
2025-07-28,Dividend,GOOG,42,278.49,42.84
2025-06-20,Dividend,AAPL,83,317.8,27.07
2022-12-05,Sell,TSLA,76,324.74,24680.24
2023-02-15,Dividend,AAPL,69,53.61,6.55
2021-09-05,Dividend,TSLA,39,458.29,1.34
2024-07-13,Buy,AAPL,45,398.68,17940.6
2022-10-08,Buy,AAPL,94,461.96,43424.24
2021-10-13,Dividend,AAPL,78,243.15,33.04
2024-06-09,Buy,GOOG,51,336.71,17172.21
2021-02-21,Sell,TSLA,24,195.18,4684.32
2021-09-26,Dividend,TSLA,56,392.3,20.42
2023-11-13,Sell,TSLA,52,173.7,9032.4
2025-05-16,Buy,TSLA,54,474.75,25636.5
2021-04-04,Sell,TSLA,36,406.26,14625.36
2023-06-08,Sell,MSFT,29,218.35,6332.15
2022-10-02,Buy,TSLA,48,154.54,7417.92
2021-12-28,Buy,GOOG,22,487.6,10727.2
2025-06-06,Sell,AMZN,1,211.6,211.6
2021-06-04,Buy,AMZN,66,411.75,27175.5
2023-03-30,Buy,AMZN,21,425.2,8929.2
2025-11-01,Buy,AMZN,3,363.58,1090.74
2025-05-23,Buy,AMZN,89,326.86,29090.54
2024-02-17,Dividend,MSFT,17,404.63,6.66
2021-02-15,Sell,GOOG,14,67.51,945.14
2021-06-19,Dividend,TSLA,9,457.4,30.04
2025-06-11,Buy,GOOG,23,253.98,5841.54
2024-12-12,Dividend,AMZN,69,184.17,25.76
2023-10-29,Sell,TSLA,98,237.2,23245.6
2022-06-14,Sell,GOOG,35,118.1,4133.5
2021-05-30,Buy,MSFT,57,245.48,13992.36
2021-12-17,Sell,AMZN,81,475.35,38503.35
2022-05-02,Sell,TSLA,23,374.86,8621.78
2021-05-18,Buy,GOOG,91,387.83,35292.53
2025-07-14,Dividend,AMZN,79,108.09,26.67
2021-12-11,Sell,MSFT,9,382.6,3443.4
2022-12-30,Dividend,MSFT,76,382.11,12.99
2021-08-27,Buy,MSFT,87,177.88,15475.56
2025-08-23,Sell,AAPL,11,409.63,4505.93
2021-01-28,Dividend,GOOG,13,350.26,46.46
2022-01-07,Sell,GOOG,48,106.1,5092.8
2024-02-01,Dividend,AAPL,86,355.19,19.08
2023-05-23,Dividend,GOOG,57,110.66,29.27
2023-04-06,Dividend,TSLA,29,154.19,32.57
2021-11-02,Buy,AAPL,84,171.1,14372.4
2023-06-24,Buy,TSLA,54,154.53,8344.62
2022-10-21,Sell,GOOG,83,481.31,39948.73
2022-02-04,Buy,MSFT,76,102.55,7793.8
2022-08-21,Dividend,AAPL,19,252.22,18.95
2024-07-28,Dividend,GOOG,43,391.29,10.31
2025-04-25,Dividend,TSLA,59,495.22,29.29
2023-12-13,Sell,AMZN,59,337.68,19923.12
2021-08-25,Dividend,GOOG,79,155.58,46.61
2025-06-19,Buy,AMZN,98,392.49,38464.02
2022-03-29,Dividend,TSLA,8,197.16,19.79
2021-01-19,Buy,AAPL,21,197.61,4149.81
2021-04-13,Buy,AAPL,10,350.97,3509.7
2024-03-31,Dividend,TSLA,72,437.23,40.45
2023-02-01,Buy,AAPL,95,360.74,34270.3
2023-05-10,Sell,AAPL,1,317.25,317.25
2025-05-06,Dividend,AAPL,86,182.36,38.09
2021-11-23,Sell,MSFT,65,272.22,17694.3
2022-05-27,Buy,TSLA,98,446.46,43753.08
2022-05-29,Sell,TSLA,76,394.0,29944.0
2023-11-28,Dividend,TSLA,93,193.13,29.16
2022-04-30,Sell,GOOG,86,466.33,40104.38
2023-01-29,Sell,TSLA,7,151.96,1063.72
2024-03-04,Sell,GOOG,72,389.89,28072.08
2025-11-17,Buy,TSLA,51,427.79,21817.29
2023-06-14,Buy,GOOG,34,358.33,12183.22
2025-07-26,Sell,AAPL,86,162.79,13999.94
2024-03-13,Buy,AAPL,49,178.25,8734.25
2024-01-13,Sell,AAPL,44,403.85,17769.4
2021-02-05,Sell,MSFT,30,84.45,2533.5
2021-12-27,Sell,MSFT,48,445.78,21397.44
2024-04-20,Sell,GOOG,70,251.27,17588.9
2025-04-09,Buy,AAPL,57,273.96,15615.72
2022-11-22,Sell,MSFT,30,467.9,14037.0
2021-11-22,Buy,MSFT,43,262.59,11291.37
2022-04-11,Dividend,AAPL,67,433.98,31.97
2022-03-15,Buy,AAPL,77,465.0,35805.0
2023-11-23,Sell,MSFT,93,440.95,41008.35
2023-09-26,Sell,MSFT,11,107.98,1187.78
2022-09-17,Sell,GOOG,19,365.14,6937.66
2025-10-13,Buy,AMZN,48,391.1,18772.8
2024-11-20,Buy,TSLA,37,122.09,4517.33
2025-10-02,Sell,MSFT,61,456.3,27834.3
2023-10-07,Dividend,MSFT,54,279.28,23.4
2022-02-20,Dividend,GOOG,86,292.2,45.9
2024-03-18,Buy,GOOG,61,242.75,14807.75
2024-06-16,Dividend,AAPL,27,217.99,32.39
2024-09-20,Dividend,AAPL,43,139.24,40.35
2021-02-27,Sell,AAPL,85,238.23,20249.55
2021-03-19,Sell,AAPL,97,484.99,47044.03
2023-08-13,Buy,TSLA,8,207.94,1663.52
2021-10-16,Dividend,GOOG,47,123.66,3.94
2021-11-01,Buy,AMZN,14,53.85,753.9
2022-02-04,Dividend,AAPL,59,235.82,38.3
2023-12-14,Dividend,GOOG,98,209.05,32.19
2021-02-15,Sell,GOOG,38,129.12,4906.56
2021-01-26,Sell,AAPL,53,281.11,14898.83
2021-04-17,Dividend,AMZN,14,274.28,39.92
2021-12-24,Sell,GOOG,48,389.42,18692.16
2022-04-21,Buy,TSLA,97,207.73,20149.81
2024-10-31,Sell,GOOG,61,426.69,26028.09
2022-01-20,Buy,AAPL,100,254.77,25477.0
2025-02-04,Buy,AMZN,12,259.16,3109.92
2025-06-17,Dividend,AAPL,27,311.79,35.15
2022-12-30,Buy,AMZN,35,104.0,3640.0
2022-07-13,Buy,GOOG,59,79.05,4663.95
2024-11-06,Sell,AMZN,67,361.48,24219.16
2023-11-12,Dividend,AAPL,42,74.8,43.32
2021-09-20,Dividend,GOOG,8,498.81,8.01
2021-09-29,Buy,GOOG,90,244.18,21976.2
2022-08-08,Sell,GOOG,68,60.55,4117.4
2023-06-20,Sell,AMZN,38,84.91,3226.58
2025-06-12,Dividend,TSLA,21,81.0,42.45
2025-11-22,Sell,TSLA,32,172.46,5518.72
2021-06-17,Dividend,AMZN,46,189.28,48.93
2022-06-24,Buy,AAPL,72,50.82,3659.04
2021-08-16,Buy,GOOG,80,82.68,6614.4
2021-04-12,Buy,MSFT,29,182.34,5287.86
2020-12-31,Buy,AMZN,63,436.82,27519.66
2021-12-25,Dividend,AMZN,90,209.01,6.11
2024-04-19,Sell,TSLA,96,496.47,47661.12
2022-08-18,Dividend,GOOG,60,371.25,44.04
2023-11-05,Buy,AMZN,60,451.55,27093.0
2022-04-27,Buy,AAPL,43,124.08,5335.44
2024-12-31,Buy,TSLA,17,194.06,3299.02
2023-09-08,Sell,GOOG,48,333.24,15995.52
2023-08-12,Sell,AMZN,92,106.69,9815.48
2023-09-23,Buy,AAPL,93,59.48,5531.64
2022-06-16,Buy,TSLA,59,452.64,26705.76
2023-02-08,Sell,AAPL,32,258.47,8271.04
2022-07-09,Buy,MSFT,77,268.34,20662.18
